,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
3285,3286,07/04/2007,Suelo,Alquiler,Barcelona,257.0,2490587.0,,
3287,3288,09/04/2007,Local,Alquiler,Barcelona,293.0,2065357.0,,
3288,3289,09/04/2007,Parking,Venta,Lleida,296.0,2914416.0,,
3289,3290,09/04/2007,Industrial,Alquiler,Lleida,248.0,1147000.0,,
3290,3291,10/04/2007,Piso,Venta,Lleida,158.0,1567834.0,,
3292,3293,10/04/2007,Local,Alquiler,Girona,151.0,1028159.0,,
3294,3295,11/04/2007,Parking,Venta,Girona,123.0,1088181.0,,
3296,3297,11/04/2007,Casa,Alquiler,Lleida,273.0,1497132.0,,
3297,3298,12/04/2007,Suelo,Venta,Tarragona,282.0,2689434.0,,
3298,3299,12/04/2007,Parking,Alquiler,Girona,131.0,1224850.0,,
3301,3302,12/04/2007,Industrial,Alquiler,Tarragona,225.0,2179125.0,,
3303,3304,12/04/2007,Piso,Venta,Girona,128.0,1270400.0,,
3304,3305,13/04/2007,Industrial,Venta,Tarragona,244.0,1026508.0,,
3305,3306,14/04/2007,Local,Venta,Lleida,200.0,1760000.0,,
3306,3307,14/04/2007,Parking,Venta,Girona,221.0,1533077.0,,
3307,3308,16/04/2007,Local,Venta,Tarragona,286.0,1180036.0,,
3311,3312,17/04/2007,Industrial,Alquiler,Tarragona,277.0,2129576.0,,
3312,3313,18/04/2007,Parking,Alquiler,Tarragona,187.0,1297780.0,,
3313,3314,18/04/2007,Casa,Venta,Barcelona,284.0,1808512.0,,
3314,3315,18/04/2007,Industrial,Venta,Tarragona,179.0,1386892.0,,
3315,3316,19/04/2007,Oficina,Alquiler,Barcelona,146.0,1063902.0,,
3316,3317,20/04/2007,Casa,Venta,Girona,247.0,1804088.0,,
3322,3323,23/04/2007,Piso,Venta,,283.0,2686236.0,,
3325,3326,25/04/2007,Industrial,Alquiler,,296.0,2078216.0,,
3328,3329,26/04/2007,Piso,Venta,Barcelona,264.0,2517504.0,,
3331,3332,29/04/2007,Oficina,Venta,Lleida,190.0,1031320.0,,
3332,3333,29/04/2007,Industrial,Alquiler,Lleida,221.0,1450644.0,,
3336,3337,30/04/2007,Parking,Venta,Lleida,,2140712.0,,
